task,family,category,algorithm,B,b,status,objectiveKind,objectivePrimary,objectiveSecondary,verification,totalSec,bothDecisive,pairStatusAgreement,pairObjectiveAgreement
baseTest/0025.trace,baseTest,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.27171520199954,False,,
baseTest/0025.trace,baseTest,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24241883299965,False,,
baseTest/0026.trace,baseTest,unconstrained,ATLAS-B,6,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,6.852685704000123,False,,
baseTest/0026.trace,baseTest,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.43991156700008,False,,
baseTest/0027.trace,baseTest,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08356230899972,False,,
baseTest/0027.trace,baseTest,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,153.84924343600142,False,,
baseTest/0028.trace,baseTest,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,5.571453873999872,True,True,True
baseTest/0028.trace,baseTest,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,5.421993201999612,True,True,True
baseTest/0029.trace,baseTest,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,25.74093040600019,True,True,True
baseTest/0029.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,13.201817336999738,True,True,True
baseTest/0030.trace,baseTest,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.0161936549993698,True,True,True
baseTest/0030.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.4843776850011636,True,True,True
baseTest/0031.trace,baseTest,unconstrained,ATLAS-B,3,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,5.156491986001129,False,,
baseTest/0031.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,18.133836156000143,False,,
baseTest/0032.trace,baseTest,unconstrained,ATLAS-B,3,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,6.676560551999501,False,,
baseTest/0032.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,24.176968986000247,False,,
baseTest/0033.trace,baseTest,unconstrained,ATLAS-B,3,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,24.115190125000026,False,,
baseTest/0033.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,51.624411336000776,False,,
baseTest/0034.trace,baseTest,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,10.375896402999842,True,True,True
baseTest/0034.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,7.345467156999803,True,True,True
baseTest/0035.trace,baseTest,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.2201134500010085,True,True,True
baseTest/0035.trace,baseTest,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,1.9661451829999805,True,True,True
baseTest/0036.trace,baseTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,100.43494674900012,False,,
baseTest/0036.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.5027942939996,False,,
baseTest/0037.trace,baseTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,8.211659951000001,True,True,True
baseTest/0037.trace,baseTest,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,39.67565300299998,True,True,True
baseTest/0038.trace,baseTest,unconstrained,ATLAS-B,10,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,5.973171970999829,False,,
baseTest/0038.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.35585252600004,False,,
baseTest/0039.trace,baseTest,unconstrained,ATLAS-B,10,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,8.211708161999923,False,,
baseTest/0039.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32765951099964,False,,
baseTest/0040.trace,baseTest,unconstrained,ATLAS-B,10,2,ERROR,MIN_EXPANDED_SIZE,,,FAILED,32.37757355600024,False,,
baseTest/0040.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32791185600036,False,,
baseTest/0041.trace,baseTest,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,49.06370679799875,False,,
baseTest/0041.trace,baseTest,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3267446539994,False,,
baseTest/0042.trace,baseTest,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.08985986199968,False,,
baseTest/0042.trace,baseTest,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,15.799807604000307,False,,
disjunctedExistence/0000.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06820087300002,False,,
disjunctedExistence/0000.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0941121470005,False,,
disjunctedExistence/0003.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1114608759999,False,,
disjunctedExistence/0003.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11097228800008,False,,
disjunctedExistence/0006.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.141457669999,False,,
disjunctedExistence/0006.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.230367441,False,,
disjunctedExistence/0009.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17175412800134,False,,
disjunctedExistence/0009.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1721984379983,False,,
disjunctedExistence/0010.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.44254399800047,False,,
disjunctedExistence/0010.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32990092300042,False,,
disjunctedExistence/0012.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2284462109992,False,,
disjunctedExistence/0012.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.26061073900019,False,,
disjunctedExistence/0015.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.31931841500045,False,,
disjunctedExistence/0015.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24049000000014,False,,
disjunctedExistence/0018.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.31192247500076,False,,
disjunctedExistence/0018.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2763105439999,False,,
disjunctedExistence/0021.trace,disjunctedExistence,unconstrained,ATLAS-B,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4078343910005,False,,
disjunctedExistence/0021.trace,disjunctedExistence,unconstrained,MacroATLAS,36,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3103649059999,False,,
disjunctedExistence/0030.trace,disjunctedExistence,unconstrained,ATLAS-B,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,12.581755659999544,True,True,True
disjunctedExistence/0030.trace,disjunctedExistence,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,29.843372293000357,True,True,True
disjunctedExistence/0033.trace,disjunctedExistence,unconstrained,ATLAS-B,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,15.41298906999998,True,True,True
disjunctedExistence/0033.trace,disjunctedExistence,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,74.58280682199984,True,True,True
disjunctedExistence/0036.trace,disjunctedExistence,unconstrained,ATLAS-B,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,21.068251608001447,True,True,True
disjunctedExistence/0036.trace,disjunctedExistence,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,82.7674137009999,True,True,True
disjunctedExistence/0042.trace,disjunctedExistence,unconstrained,ATLAS-B,11,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.30030724500102,False,,
disjunctedExistence/0042.trace,disjunctedExistence,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,90.76548282499971,False,,
disjunctedExistence/0045.trace,disjunctedExistence,unconstrained,ATLAS-B,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,44.69952285200088,True,True,True
disjunctedExistence/0045.trace,disjunctedExistence,unconstrained,MacroATLAS,11,2,SAT,MIN_EXPANDED_SIZE,0,4,PASSED,167.74269750699978,True,True,True
disjunctedExistence/0048.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.12098705300014,False,,
disjunctedExistence/0048.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1285541139987,False,,
disjunctedExistence/0049.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,20.604393842000036,True,True,True
disjunctedExistence/0049.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,89.08586513599948,True,True,True
disjunctedExistence/0051.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1900143419989,False,,
disjunctedExistence/0051.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.21742906999953,False,,
disjunctedExistence/0054.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22036415499952,False,,
disjunctedExistence/0054.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.21212921799997,False,,
disjunctedExistence/0055.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.38369627499992,False,,
disjunctedExistence/0055.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.27245468799993,False,,
disjunctedExistence/0057.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.32147379900016,False,,
disjunctedExistence/0057.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.20309165800018,False,,
disjunctedExistence/0058.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,65.34249659299985,True,True,True
disjunctedExistence/0058.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,6.409592591000546,True,True,True
disjunctedExistence/0060.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.29093181999997,False,,
disjunctedExistence/0060.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2531725989993,False,,
disjunctedExistence/0061.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.60232817799988,False,,
disjunctedExistence/0061.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.38157655400028,False,,
disjunctedExistence/0063.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.45793356099966,False,,
disjunctedExistence/0063.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.35328835700057,False,,
disjunctedExistence/0064.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3026005900001,False,,
disjunctedExistence/0064.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4265580629999,False,,
disjunctedExistence/0066.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4903877149991,False,,
disjunctedExistence/0066.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4006281410002,False,,
disjunctedExistence/0067.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3308744749993,False,,
disjunctedExistence/0067.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.45799596299912,False,,
disjunctedExistence/0069.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.3755558969999,False,,
disjunctedExistence/0069.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.54882674200053,False,,
disjunctedExistence/0070.trace,disjunctedExistence,unconstrained,ATLAS-B,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4395075020002,False,,
disjunctedExistence/0070.trace,disjunctedExistence,unconstrained,MacroATLAS,134,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.49940114699984,False,,
equal/0001.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1490040940007,False,,
equal/0001.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.16416968399972,False,,
equal/0002.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.0595046020003,False,,
equal/0002.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.06128597499992,False,,
equal/0003.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.24308133999875,False,,
equal/0003.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.2732904429995,False,,
equal/0004.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.25215527799992,False,,
equal/0004.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.310413789,False,,
equal/0005.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4603380260014,False,,
equal/0005.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4672987920003,False,,
equal/0006.trace,equal,unconstrained,ATLAS-B,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.10905697400085,False,,
equal/0006.trace,equal,unconstrained,MacroATLAS,10,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.17258744399987,False,,
equal/0007.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,1.9884335639999335,True,True,True
equal/0007.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,4.258121433999804,True,True,True
equal/0008.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,8.4774160270008,True,True,True
equal/0008.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,12.368174240000371,True,True,True
equal/0009.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,1.9011509400006616,True,True,True
equal/0009.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.903463255999668,True,True,True
equal/0010.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,13.418801818000247,True,True,True
equal/0010.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,14.13922082099998,True,True,True
equal/0011.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,13.524365386998397,True,True,True
equal/0011.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,21.088095518000046,True,True,True
equal/0012.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,42.03858944000058,True,True,True
equal/0012.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,35.583476784000595,True,True,True
equal/0013.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,6.986564155999076,True,True,True
equal/0013.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,7.246274834999895,True,True,True
equal/0014.trace,equal,unconstrained,ATLAS-B,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,1.29416017100084,True,True,True
equal/0014.trace,equal,unconstrained,MacroATLAS,5,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.4183961620001355,True,True,True
equal/0015.trace,equal,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.19397432700134,False,,
equal/0015.trace,equal,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,94.07383759899858,False,,
equal/0016.trace,equal,unconstrained,ATLAS-B,18,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,2.7642156250001335,True,True,True
equal/0016.trace,equal,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,5.7715972619998865,True,True,True
equal/0017.trace,equal,unconstrained,ATLAS-B,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,89.00178762900032,True,True,True
equal/0017.trace,equal,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,166.7267344339998,True,True,True
equal/0018.trace,equal,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.23740303600061,False,,
equal/0018.trace,equal,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.23073152399957,False,,
equal/0019.trace,equal,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.4616492140001,False,,
equal/0019.trace,equal,unconstrained,MacroATLAS,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.50400916499984,False,,
equal/0020.trace,equal,unconstrained,ATLAS-B,18,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.13248956000007,False,,
equal/0020.trace,equal,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,6,PASSED,64.58260168400011,False,,
equal/0021.trace,equal,unconstrained,ATLAS-B,18,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,2.233806573000038,True,True,True
equal/0021.trace,equal,unconstrained,MacroATLAS,18,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,4.4344039699999485,True,True,True
equal/0022.trace,equal,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.14855665199957,False,,
equal/0022.trace,equal,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.1292729299994,False,,
equal/0023.trace,equal,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,6.376182462000088,True,True,True
equal/0023.trace,equal,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,4.546784564000063,True,True,True
equal/0024.trace,equal,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.18350550800096,False,,
equal/0024.trace,equal,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22791566599972,False,,
equal/0025.trace,equal,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.22411196000007,False,,
equal/0025.trace,equal,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.214522837,False,,
equal/0026.trace,equal,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.40487819300006,False,,
equal/0026.trace,equal,unconstrained,MacroATLAS,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.42386394000005,False,,
equal/0027.trace,equal,unconstrained,ATLAS-B,6,2,TIMEOUT,MIN_EXPANDED_SIZE,,,IN_PROGRESS,180.11293242000102,False,,
equal/0027.trace,equal,unconstrained,MacroATLAS,6,2,UNSAT,MIN_EXPANDED_SIZE,0,0,NOT_APPLICABLE_UNSAT,94.44924523200007,False,,
equal/0028.trace,equal,unconstrained,ATLAS-B,6,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.318177557999661,True,True,True
equal/0028.trace,equal,unconstrained,MacroATLAS,6,2,SAT,MIN_EXPANDED_SIZE,0,3,PASSED,2.6638900880006986,True,True,True
equal/0029.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.745066059999772,True,True,True
equal/0029.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.6518153119995986,True,True,True
equal/0030.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,1.4170015689999218,True,True,True
equal/0030.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,1.28192071400008,True,True,True
equal/0031.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,7.049328763000176,True,True,True
equal/0031.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,4.043039731000135,True,True,True
equal/0032.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,8.767690153999865,True,True,True
equal/0032.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,5.207640493001236,True,True,True
equal/0033.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,23.950930899000014,True,True,True
equal/0033.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,9.010383955999714,True,True,True
equal/0034.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,3.0236460240003,True,True,True
equal/0034.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,2.186812152000016,True,True,True
equal/0035.trace,equal,unconstrained,ATLAS-B,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,1.062132302000009,True,True,True
equal/0035.trace,equal,unconstrained,MacroATLAS,3,2,SAT,MIN_EXPANDED_SIZE,0,2,PASSED,1.1958551500001704,True,True,True
equal/0036.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,19.03266172199983,True,True,True
equal/0036.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,53.953413901000204,True,True,True
equal/0037.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,2.6584974209999928,True,True,True
equal/0037.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,8.321281647000433,True,True,True
equal/0038.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,25.073049814000115,True,True,True
equal/0038.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,125.87195136900027,True,True,True
equal/0039.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,47.06588772000032,True,True,True
equal/0039.trace,equal,unconstrained,MacroATLAS,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,127.60729120699989,True,True,True
equal/0040.trace,equal,unconstrained,ATLAS-B,10,2,SAT,MIN_EXPANDED_SIZE,0,5,PASSED,107.10868512299999,False,,
