batch,task,family,inputSha256,B,b,p,K,C_K,numAP,positiveTraces,negativeTraces,minTraceLength,maxTraceLength,meanTraceLength,constraintFeatures,objectiveKind,isRepair,qStates,fiberCatalogSize,unquotientedFiberCount,encodedFiberCount,selectedFiberCount,meanRepresentativeLength,maxRepresentativeLength,activeAnchors,activeMacroEdges,atlasPrimaryVars,macroPrimaryVars,atlasVars,macroVars,C_V,atlasTotalClauses,macroTotalClauses,C_C,atlasHardClauses,atlasSoftClauses,macroHardClauses,macroSoftClauses,atlasModelBytes,macroModelBytes,C_ModelBytes,atlasModelCount,macroModelCount,atlasMetricStatus,macroMetricStatus,atlasMetricSource,macroMetricSource,atlasRq2Attempts,macroRq2Attempts,atlasE4Status,macroE4Status,atlasE4WallSec,macroE4WallSec,atlasModelSha256,macroModelSha256
b2,peterson/base/liveness3.trace,peterson,935a5ccb740869d35968bd1a207b5b32ee3a0c8ca58febd7c49e0c8d8ae331fb,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,22257,12347,2576539,291978,8.824428552836173,9748732,980366,9.943971945171498,,,,,39130,60191,0.6500971906098918,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.712349184999766,6.123145049000414,04aa8ee2ba01d34a0b4aa76373ba47e95306f6a48cb68ebb34ceb3659e6b5ede,440be5521ae191d5f17bb9d52fd05de855a4a1db9e1b1aaaaf8c9058b970ac47
b2,peterson/base/liveness4.trace,peterson,29ea766bb803188ab64ad1d8626561a8c07f17f53304bbfc91ab193a033eee82,18,2,0,8,2.25,15,8,4,14,32,19.333333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,22257,12281,2576539,288108,8.94296236133672,9748657,964256,10.110029909069791,,,,,38354,57429,0.6678507374323077,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.95080243400116,5.784782738000104,dbd478cd2811d05ccb994bccdf72a012446e49526e83280b0f7d1c29bac9cfb1,5a32f2575ecb0c84ecdf7fd7f871abea22f7745a534e3005f6e0ee5e09c088de
b2,peterson/base/liveness5.trace,peterson,54276540f9728e2aa48738953ca9c762b12501349f13a14bee8f1f24746128f2,18,2,0,8,2.25,15,8,4,13,32,19.083333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,22257,12017,2576539,279472,9.21930998454228,9748612,928952,10.49420422153136,,,,,37889,62676,0.604521666985768,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.223560737000298,6.570341929999813,456008260c91dd4d92d3f2ed499f52b846d0cdcb1a5d0f624a54bac1f3683a2f,9fd36619937a6a5ec0aa6c9d0d879128a4978f66fd92ba4b3c8c9bda9deab8bb
b2,peterson/base/safety1.trace,peterson,1709e7620f34798171d9c4be273f0b651842d258231413892bb38ff4073fcffe,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10840,2575762,274770,9.374247552498453,9747243,922914,10.561377333099292,,,,,39116,55395,0.7061287119776153,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,25.75319298500108,5.820612312999856,180cf26202f97d73f2d0884bed1ddfbcc9c59130493249ebe22d59385544d3f0,70112f024da4d21119f7132da5c624cccfb477b44da2f1cc6ad5a19aff9eb3ab
b2,peterson/base/safety2.trace,peterson,b21ce94b36972a5f84267a7d9097d947b602d808c00f3edd770cae2760b68477,18,2,0,8,2.25,15,8,4,13,32,19.5,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10741,2575762,265409,9.704878131487629,9747198,882889,11.040117160820897,,,,,38649,49796,0.7761466784480682,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,28.0919248969999,4.976538248998622,79d51868297df0925c3454a02890ab1e4aac165c642f43a59223ffa4cd473790,bf4bcd5924fbcd67f88b2657deb60df63c64d5ab6d22df9120b03aa1b167aa68
b2,peterson/base/safety3.trace,peterson,0db0441662ed7a1303e119dff62fef04069ef455d9900c5d7e04f9e707fee1d1,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10873,2575762,272021,9.468982174170376,9747243,911621,10.692209810875353,,,,,39115,52638,0.7430943424902162,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.709001135000108,7.630517549000615,df9a3313aeac0eda958a3abdaf40a59cd109adcd5575211708ca4276b2746a9d,4ddbddfc7d38f99afba4af2c8c9fcc3bc5fec8d156339c80a89450e4e96f2fe5
b2,peterson/base/safety4.trace,peterson,76decb7b72704df66647a0ae76f100af83031927339299e129b9fa6fad9c4936,18,2,0,8,2.25,15,8,4,14,32,19.333333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10807,2575762,268151,9.605640105761307,9747168,895511,10.884476014253314,,,,,38339,50167,0.7642274802160783,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.607173331998638,5.321865072000037,65701471a88d83749c22f17cc03ce542950fdb40f60e7ea246e07147ca5902e6,48bd73bc2b298a25057cc21d72bec339bdcb56d9979fae85e20c630f0a8b55f9
b2,peterson/base/safety5.trace,peterson,f0fd62ae634b43e64719507714c320f5e55b27b6718123ac0ee00880ffe0e576,18,2,0,8,2.25,15,8,4,13,32,19.083333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10543,2575762,259515,9.925291408974433,9747123,860207,11.331136575266186,,,,,37874,54832,0.6907280420192589,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,25.717594960000497,5.541204862000086,3355bd0b2ce8186b14d1c164fb1b816af9cc73e32069915e3c872296716a13d4,77c21c1aeaf5fddc4a87f8cfba6248c7b9ff9ff3cf0d29396e3d096674107ddf
b2,peterson/constrained/liveness1.trace,peterson,436612e2a9da4c1e24b3c3861fe2635e817a733e1dada8a9af60e3ec8df0b39c,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),MIN_EXPANDED_SIZE,False,10,171,171,171,4,0.25,1,4,4,22257,16230,2576539,368313,6.995514684521046,9748733,1245787,7.825360996703289,,,,,39154,92623,0.4227243773144899,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,25.64450266699896,12.030979913999545,8cc13431371c3947fa015b22e3b52094bb3a9bc57e83428605283329df09bae9,23a99462eae51065ce8e4cb77803687d097722ed04a2ce08c40a5c03ec341911
b2,peterson/constrained/liveness2.trace,peterson,bc6618ef2a01f1246eb8470a660798f236d837c2fb5ff3330399689744559cc4,18,2,0,8,2.25,15,8,4,13,32,19.5,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),MIN_EXPANDED_SIZE,False,10,171,171,171,4,0.25,1,4,4,22257,16131,2576539,358952,7.177948583654639,9748688,1205762,8.085084784559474,,,,,38687,85218,0.4539768593489638,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.788586227999986,11.480493129000024,9b8d684c27b2276e7707ec9ee3c7192e46e9a3f790a7106898cbe6c45747d011,6f6063e846a1702e6dd746b8bb06dfb719f02c75c4c3c8573d0e5a9bbd8c4238
b2,peterson/constrained/liveness3.trace,peterson,75f8132730e01d323fc521584e06a256d30e4aa81f5e601ca5443b3acabaf149,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),MIN_EXPANDED_SIZE,False,10,171,171,171,4,0.25,1,4,4,22257,16263,2576539,365564,7.048120165005307,9748733,1234494,7.896946441213971,,,,,39153,88963,0.44010431302901204,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.845516776000295,12.491784791999635,1deebae70dfe265a837735d994085f808be61c33adb393a867466f0561b900f8,7fdd9fde45d8a4b91239ffc216fcdf346279a4794a62fe0a349adac95aefb47b
b2,peterson/constrained/liveness4.trace,peterson,c90df4f57b91d92c7f4464050cd924aed3ab91b443d047f740db133d922f5830,18,2,0,8,2.25,15,8,4,14,32,19.333333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),MIN_EXPANDED_SIZE,False,10,171,171,171,4,0.25,1,4,4,22257,16197,2576539,361694,7.123532599379586,9748658,1218384,8.001301724251139,,,,,38377,85589,0.44838705908469545,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.45402046399977,11.2997273710007,e307a6a006ee247777fde1b185c74f78cbb4620ae03285339f5eb804f8e8fdda,162b917112c67ab755ad83f87e4dc6b9b25d593472288d03545df6e846f0ee0a
b2,peterson/constrained/liveness5.trace,peterson,da3f05a0aa341b1d6a4c7b55e08647703fb1ebb4bf5bdb903f43f5b09960fb7d,18,2,0,8,2.25,15,8,4,13,32,19.083333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),MIN_EXPANDED_SIZE,False,10,171,171,171,4,0.25,1,4,4,22257,15933,2576539,353058,7.297778268726385,9748613,1183080,8.240028569496568,,,,,37912,92060,0.4118183793178362,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.25184584999988,12.068283254000562,21e05910b8b196b76a718731427ed5452832258b47fe71935c3239de6ca07dd2,20e479c894119c6c632ae7b39668aaafc04d81b3a47108ae051127796dafc420
b2,peterson/constrained/safety1.trace,peterson,a7514721bec1a23c88ece9f6ccc4b2d10a6d40c27cd2e4e1539495b430dd5cac,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10840,2575762,274770,9.374247552498453,9747243,922914,10.561377333099292,,,,,39116,55395,0.7061287119776153,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.937815751000016,5.203213324000217,180cf26202f97d73f2d0884bed1ddfbcc9c59130493249ebe22d59385544d3f0,70112f024da4d21119f7132da5c624cccfb477b44da2f1cc6ad5a19aff9eb3ab
b2,peterson/constrained/safety2.trace,peterson,3f5bd67ef68b5ef5b325bb31ab60b8ac75627512bbf57c013f975c6e6fc98a67,18,2,0,8,2.25,15,8,4,13,32,19.5,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10741,2575762,265409,9.704878131487629,9747198,882889,11.040117160820897,,,,,38649,49796,0.7761466784480682,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.784963290000178,5.462294387998554,79d51868297df0925c3454a02890ab1e4aac165c642f43a59223ffa4cd473790,bf4bcd5924fbcd67f88b2657deb60df63c64d5ab6d22df9120b03aa1b167aa68
b2,peterson/constrained/safety3.trace,peterson,6a75feff237f05f0ca5439f9326de8aa1d0571145ffe0ce5d7ffe5379959d7d2,18,2,0,8,2.25,15,8,4,15,32,19.75,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10873,2575762,272021,9.468982174170376,9747243,911621,10.692209810875353,,,,,39115,52638,0.7430943424902162,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,23.725746297000114,5.121773918999679,df9a3313aeac0eda958a3abdaf40a59cd109adcd5575211708ca4276b2746a9d,4ddbddfc7d38f99afba4af2c8c9fcc3bc5fec8d156339c80a89450e4e96f2fe5
b2,peterson/constrained/safety4.trace,peterson,4fefc8d74d8cf3e860693287ea83f2d494c62f417fdc2b40d64b00910affcad5,18,2,0,8,2.25,15,8,4,14,32,19.333333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10807,2575762,268151,9.605640105761307,9747168,895511,10.884476014253314,,,,,38339,50167,0.7642274802160783,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,26.31148721199952,5.182268814999588,65701471a88d83749c22f17cc03ce542950fdb40f60e7ea246e07147ca5902e6,48bd73bc2b298a25057cc21d72bec339bdcb56d9979fae85e20c630f0a8b55f9
b2,peterson/constrained/safety5.trace,peterson,07ab14efea161edf075647b43b10ed3094c1200b01e9afd2baa374ac8d13c72a,18,2,0,8,2.25,15,8,4,13,32,19.083333333333332,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,22257,10543,2575762,259515,9.925291408974433,9747123,860207,11.331136575266186,,,,,37874,54832,0.6907280420192589,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,24.873365465999996,5.103181526999833,3355bd0b2ce8186b14d1c164fb1b816af9cc73e32069915e3c872296716a13d4,77c21c1aeaf5fddc4a87f8cfba6248c7b9ff9ff3cf0d29396e3d096674107ddf
b2,peterson/extra_traces/liveness1.trace,peterson,7eed97d678e572df7daa99fbc1517f81e508f56beed6884b75714a9e28105de0,18,2,0,8,2.25,15,12,4,15,32,19.125,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,29297,14492,3403475,350237,9.717634059222755,12907867,1155841,11.167510929271414,,,,,49610,63747,0.7782327011467206,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,36.576665675000186,7.4237762520001525,bd92fe663c842e009038026c942c9493b633611c2719cb39f1bb2ab7d431ce63,70972e65c4a74261cfd5bbaa5fd09032a4488eedde69fd6cef1b0c6eca3e642a
b2,peterson/extra_traces/liveness2.trace,peterson,e98338bab14ea5dea040b72c58025b914786076f578dbd0079e0cae84d36cfa1,18,2,0,8,2.25,15,12,4,16,32,19.1875,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,29297,14624,3403475,356177,9.555572089157918,12907882,1180693,10.932462545301785,,,,,49766,66816,0.7448215996168582,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,34.885065747000226,7.238057173000016,92fcc00c340f3898b610d7c26bd0a4c56472728d88f4aa230786f7378e23a43e,2259790f5e5111f3ba6ef7d52394b6915d5f77e49580fd8fc14c8c10bec35556
b2,peterson/extra_traces/liveness3.trace,peterson,92c08cb6b10d0d9c517c8acfcba4193a92fd802382d721f79ade0f27a73d17d4,18,2,0,8,2.25,15,12,4,15,32,19.4375,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,29297,14492,3403475,352093,9.666409158943802,12907942,1164309,11.08635422383577,,,,,50386,69561,0.724342663273961,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,49.09559055200043,6.748677035000583,77ed47d179c0a03873e4eb12af986d2bcbf940a440be45010d5532497cc69076,18881bb014447290bad1ee145c6eb4740b30dbdcfe4114242953685dad37ccc4
b2,peterson/extra_traces/liveness4.trace,peterson,f8f138045b1f9a38d77dff03f46afe71da8fd69753a76d702b83fbc3d4ca9d1e,18,2,0,8,2.25,15,12,4,13,32,19.25,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,29297,14558,3403475,356123,9.55702102925113,12907897,1180231,10.936754753942237,,,,,49922,69604,0.7172288948910982,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,33.51510990499992,7.56093718000011,3eea48842db999a1ff0e98ceab5fbcff1d3f494415793b7213a99219a670e088,e65b1974c148dfde3bc98a1b2df0bb239df68cc9286f2bf2f6e600d8fef4cacd
b2,peterson/extra_traces/liveness5.trace,peterson,f8f138045b1f9a38d77dff03f46afe71da8fd69753a76d702b83fbc3d4ca9d1e,18,2,0,8,2.25,15,12,4,13,32,19.25,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),MIN_EXPANDED_SIZE,False,6,103,103,103,4,0.25,1,4,4,29297,14558,3403475,356123,9.55702102925113,12907897,1180231,10.936754753942237,,,,,49922,69604,0.7172288948910982,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,35.45602031499948,6.4075061040002765,3eea48842db999a1ff0e98ceab5fbcff1d3f494415793b7213a99219a670e088,e65b1974c148dfde3bc98a1b2df0bb239df68cc9286f2bf2f6e600d8fef4cacd
b2,peterson/extra_traces/safety1.trace,peterson,44374167637fffc7780883ea2ffadc6aa5a9d52993858c67804c85bd46dde8b0,18,2,0,8,2.25,15,12,4,15,32,19.125,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,29297,13018,3402698,330280,10.302464575511687,12906378,1087096,11.872344300779323,,,,,49595,56194,0.8825675339004164,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,36.881664514001386,6.1449971150004785,4900f635947ad9bde4f0aae28dbbc34a521a42710dfe813899d22cea446dc640,0c3bfb9a5fb293237651152b59185f3f1be174a587c3f079b35672583e9e9044
b2,peterson/extra_traces/safety2.trace,peterson,4f391b540bb696c3ae5e5ee890a1981f1ff2bb1e40d069f920a0204c55b962a7,18,2,0,8,2.25,15,12,4,16,32,19.1875,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,29297,13150,3402698,336220,10.12045089524716,12906393,1111948,11.607011299089526,,,,,49751,58972,0.8436376585498202,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,39.92100168199977,5.3746500669985835,6636113953f8d8d48dece53a17fe18adb08992d54bcf1cdb1e6e415db7737a1b,2684bc3576e6f26997b653259d5f0abee668a6ef6a86f6225cd3cb85e8b4c99d
b2,peterson/extra_traces/safety3.trace,peterson,822bbdfec285344d5833e1b0df76f8bed0ca87ac6161f1a8b473902a809aa208,18,2,0,8,2.25,15,12,4,15,32,19.4375,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,29297,13018,3402698,332136,10.244893658019606,12906453,1095564,11.780647228276942,,,,,50371,61426,0.8200273499820923,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,39.256193062999955,6.5183341090000795,fa7f7791f2a4485c7a39c8e97e3066cf5493e63fa3b652e2f563bc6584bb7497,c2c558780096981c7c9f4cb48c08369f142887ca545f3012e2a860a56c90fbad
b2,peterson/extra_traces/safety4.trace,peterson,46ba74a4558a1e88f34b6db010bd7ef7d90143c2746a2ba88f6cf604915d9590,18,2,0,8,2.25,15,12,4,13,32,19.25,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,29297,13084,3402698,336166,10.122076593111736,12906408,1111486,11.611849362025252,,,,,49907,61469,0.8119051879809335,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,35.326273703999505,7.078585896999357,5887323bed9a483a3016bacfaeaaec594ed6efbbd88e329161cab74a8af3a5de,3360a049feb39ed407025a003306630df57b7fef0cc7568054434fe03c79f17a
b2,peterson/extra_traces/safety5.trace,peterson,46ba74a4558a1e88f34b6db010bd7ef7d90143c2746a2ba88f6cf604915d9590,18,2,0,8,2.25,15,12,4,13,32,19.25,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),MIN_EXPANDED_SIZE,False,5,67,67,67,4,0.25,1,4,4,29297,13084,3402698,336166,10.122076593111736,12906408,1111486,11.611849362025252,,,,,49907,61469,0.8119051879809335,1,1,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,37.655127537000226,6.703059300998575,5887323bed9a483a3016bacfaeaaec594ed6efbbd88e329161cab74a8af3a5de,3360a049feb39ed407025a003306630df57b7fef0cc7568054434fe03c79f17a
b2,robot/RAtrace/final21.trace,robot,af03be7fbc2397df523c58e05c2defaa7a4b05c8c6eb92cfb3f3ad1f82887619,2050,2,6,14,146.42857142857142,3,4,3,12,33,20.428571428571427,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,14098,11051,2177315,308131,7.066199116609494,8315351,822337,10.111853169685908,,,,,7661,19290,0.3971487817522032,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,39.878172465000716,5.541959116000044,4f9b4af836670729731d8262edfe5c0f46756ac80715c0a7f654b8874a828f36;67bf1f5d7b96f9800598656bc3eb2373dc6d79895dcdff89221bb13dca638a01,5c54ec78ca771c7e393b982b980082c99410a11d35c1ad618d1068ce2bc438cf;6e2e55271877c7b32d1bef44b53ef5c1f036457c0bc8d7fa729f4c248a2ebf16
b2,robot/RAtrace/final22.trace,robot,0b9b256621c7879fdcbdecc7088b07bef8c4a9fac018b90a85c5dd4297609f1e,2050,2,6,14,146.42857142857142,3,4,6,8,33,16.9,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,19642,12533,3078320,350321,8.787140936455422,11769008,934383,12.595486005203433,,,,,8648,22917,0.37736178382859886,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,55.67867275699973,5.486362595000173,eae67b78fb0fd2ece870e0679a754cf464bfe50997a6ec63cc01b505ddfce918;fb8c65b416c4afced5efb281cce54d14e084fc94844726de6c35ae6230072843,2184b154eb97491f991d6f9adf414a647653f9d1daaba8e6be8ef798f5373930;8766015ce93b631bacb36766c1eab6bb33f55256587363b88ec8c20216a92ed4
b2,robot/RAtrace/final3.trace,robot,d52f92767d36f3d527df04121ba2a665867ed41657526819f79a5e614af31b52,2050,2,6,14,146.42857142857142,3,2,3,12,33,24.6,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,10402,9911,1576645,276175,5.708862134516158,6012907,736385,8.165439274292659,,,,,6929,19336,0.358347124534547,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,25.113147836999815,4.778029994000008,6861f8b4a4598b450d0351f86fec03f72ac7f9e883269ebf9704e47b06572fc7;e097d8addac1d8431157d713e938b6ffb91ae752d90330a4ac669056254dcf5a,36f90eea727ebb0efba685bf2a917aa07bf4ef5056b1d47b5717d1033cb638de;5777ca25359a4bdf5de080cfcecd2885720e24559a2db3bf65ce7a2f0239dbf5
b2,robot/RAtrace/final4.trace,robot,a5ae4a200430e6b45dd22294c45e034aa637a3c5381915842e16f9e197ebf3d1,2050,2,6,14,146.42857142857142,3,3,3,12,44,31.166666666666668,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,18850,13559,3944100,367807,10.723286941249079,15263085,1001031,15.247364966719312,,,,,9091,23086,0.39378844321233647,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,78.07115962399985,6.296080126000106,d26786009cb41ceff6b0aaa4c59cf23665f9437c1e57604506536ab75a2cce4e;0459feb123fa8ceb2f8b4a4e50059191b035c9b0d03cd270b2ba480cfabafbbc,a46a3f327de235c99d51367dc4e337a058c597dcf92852433faed51635cba269;705c3fce38f36d1753da5c21ebe3a189215cd1306f518bb98a81c614c47ba1a3
b2,robot/RAtrace/final42.trace,robot,c410198587a4c3beccbc1659edff2c0ce31d5894807f59174864ec099f479918,2050,2,6,14,146.42857142857142,3,3,3,12,33,25.5,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,12250,11621,1876980,320173,5.862393143706684,7164189,861461,8.316324244510199,,,,,7895,19545,0.4039396265029419,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,29.82538874400052,5.843949721000172,9cfa02cb33e7dd8033e3b91e38511d8bb9e69e55d4ee5a29d22378f0f67424ce;c67381b775c0aca328aa24850ce3a2bbbd8aae5a10ee9f5f4901ae82f86a665c,d2ef0cd2248b9b7305928b143da37d287ebf51ee1f1df674a31fad4d9e94873c;08f9f7ab5b4c6496881cb464907d7d7605a5bf853905dd2700cc5b0df61ea34e
b2,robot/RAtrace/final43.trace,robot,f3abfe251eefe4d2d051eac82b6f9c20ccec52b03eca225b50d950cfc41f3c42,2050,2,6,14,146.42857142857142,3,3,4,12,33,24.428571428571427,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,REPAIR,True,2,14,22,14,3,0.125,1,8,8,14098,11621,2177315,320173,6.80043289096832,8315436,861461,9.652713239485015,,,,,8501,19545,0.4349449987209005,2,2,REUSED_E4,REUSED_E4,E4_REUSED,E4_REUSED,0,0,SAT,SAT,33.921658107999974,6.007137181999951,4528a0f0e1ea3b42cf1363e1fa50ee913f491999700531942254fa6167b67fec;3c7fa7dbddb5281d934be4782a2fbba8965973fd3175f78f073e68978784ed7b,7d531dbabec5ca656cc147c0855e55d25645ddc80cf0e69461f4250d7e474488;20dffae2cd23a83802e2a6a32c42ab5a39ce09fe1f2bbd4ba3758f458c797cf3
