batch,task,family,method,inputSha256,sourceCommit,B,b,p,K,numAP,positiveTraces,negativeTraces,minTraceLength,maxTraceLength,meanTraceLength,constraintFeatures,objectiveKind,e4Status,e4WallSec,e4Verification,metricStatus,metricSource,rq2Attempts,primaryVars,vars,backendTotalClauses,hardClauses,softClauses,modelBytes,modelCount,modelSha256,qStates,fiberCatalogSize,unquotientedFiberCount,encodedFiberCount,costScope,selectedFiberCount,meanRepresentativeLength,maxRepresentativeLength,activeAnchors,activeMacroEdges,error,translationWallSec
b2,5to10Traces/0022.trace,5to10Traces,atlas-b,6c80b75187a5ed478cf842bff2085bc613efa684acf8c148e6eaa8f09b40d5c5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,1.7231571869997424,PASSED,REUSED_E4,E4_REUSED,0,1120,82237,269611,,,4809,1,fd1da0f4ca54ede38ac0b2f10bd9fe90af673669ca8d8560e421627338efbdba,,,,,8,,,,,,,0
b2,5to10Traces/0022.trace,5to10Traces,macro,6c80b75187a5ed478cf842bff2085bc613efa684acf8c148e6eaa8f09b40d5c5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,3.2575171730004513,PASSED,REUSED_E4,E4_REUSED,0,3242,108649,242455,,,25696,1,0fecf918802b706cbe502adcb437b61275edfda051a435dfaec79e9549557284,1,42,94,36,8,2,0.3333333333333333,1,2,3,,0
b2,5to10Traces/0023.trace,5to10Traces,atlas-b,1f43e054972e60ab5774a73ec981357b10aa7add71b038501ae6ccb7299587c8,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,17.95575235599972,PASSED,REUSED_E4,E4_REUSED,0,2420,288287,987561,,,6224,1,2ed5405c05d4f5a8284544cca738f32790538d2c1e339a24394b9186f359f69b,,,,,8,,,,,,,0
b2,5to10Traces/0023.trace,5to10Traces,macro,1f43e054972e60ab5774a73ec981357b10aa7add71b038501ae6ccb7299587c8,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,5,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,6.9591881619999185,PASSED,REUSED_E4,E4_REUSED,0,5228,227898,547108,,,62736,1,47cded68f856c53fc9589e20a7cd52ed39e540d646e7f0b91b2704000efc4535,1,62,94,46,8,2,0.2,1,4,5,,0
b2,5to10Traces/0024.trace,5to10Traces,atlas-b,0d57abc1154e4fe68d03e0823d739a52f7893a122f72f3fde9028f3a8ae33c3b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.09462376699958,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,4320,377757,1239871,,,14039,1,328ed45a2255b4706cfd53029a64d197de3fd4c5bd5cc6b20406651d9314c0e1,,,,,,,,,,,,2.6210820120004428
b2,5to10Traces/0024.trace,5to10Traces,macro,0d57abc1154e4fe68d03e0823d739a52f7893a122f72f3fde9028f3a8ae33c3b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.06350541499978,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,9710,465638,972040,,,50543,1,4109e677fe3e9b5dba6a4f17bcc7b017c33591aaa2ac4b3821988708d91cfaa3,1,42,94,36,8,,,,,,,4.524450214000353
b2,5to10Traces/0025.trace,5to10Traces,atlas-b,38507a0ac6501a233719bcf5b5b67c29c1621684a3e1a855dc0d13a7e773e48f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.13866602999997,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,10820,1408007,4829621,,,20854,1,d952726e92251e6135e682dbef0576a36621811004b9f927498ec7ce177c0be8,,,,,,,,,,,,5.527712009000425
b2,5to10Traces/0025.trace,5to10Traces,macro,38507a0ac6501a233719bcf5b5b67c29c1621684a3e1a855dc0d13a7e773e48f,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,25,25,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.16497409600015,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,18098,1055979,2502851,,,124863,1,c4613f46c6255c1a33363908861044337a06b27072af406ad9ecb8e1cc3abf11,1,62,94,46,8,,,,,,,9.033302171000287
b2,5to10Traces/0026.trace,5to10Traces,atlas-b,fc3f69ae20507e848cc21ca73eda7dd7bccf867f9de674721df7526c2f6463a1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.1105673940001,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,8320,747157,2452696,,,25589,1,b52a641904aa8b1c01463d9da2708a3d26b6b4bca83c515fda304ff195b72801,,,,,,,,,,,,3.924020173999452
b2,5to10Traces/0026.trace,5to10Traces,macro,fc3f69ae20507e848cc21ca73eda7dd7bccf867f9de674721df7526c2f6463a1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.16771608700037,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,17696,933036,1974898,,,70750,1,9202bbd0d14d32f45e1092b5902d3804db44e8b8e955794e2d0908e1e01c933d,1,42,94,36,8,,,,,,,7.731738442000278
b2,5to10Traces/0027.trace,5to10Traces,atlas-b,ebc6ebfd17f860ed1799aaa5836ba235cb0bda9d86eab7bd16a584195748e4ed,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.25112239400005,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,21320,2807657,9632196,,,39154,1,0736ddf2e1f92070b2da59372d00df19954eb35b5ae309b0955aeb906bd208f1,,,,,,,,,,,,12.138560457000494
b2,5to10Traces/0027.trace,5to10Traces,macro,ebc6ebfd17f860ed1799aaa5836ba235cb0bda9d86eab7bd16a584195748e4ed,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,50,50,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.22367661099997,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,34466,2135659,5076966,,,163589,1,75182c2ca8291ba1b729a65ddd851671df706b38fb28870343d515d81c2ed57d,1,62,94,46,8,,,,,,,17.29682082399995
b2,5to10Traces/0028.trace,5to10Traces,atlas-b,ff529adeae7753e8593aa98359266dfe653752c9f93b02843e2b714d5969b8e9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.1657151899999,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,12320,1116557,3665521,,,37139,1,827a801e8301b3552e6726ddd3e9e6fa128dc4adcfdb26ad64ba56b4cc574fee,,,,,,,,,,,,4.419829614000264
b2,5to10Traces/0028.trace,5to10Traces,macro,ff529adeae7753e8593aa98359266dfe653752c9f93b02843e2b714d5969b8e9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.13169388000006,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,25913,1401717,2969527,,,80027,1,043a27cf4ff1fca46f210676ad2eb0a7c936e9b252f1c88c34dbba6c778413d9,1,42,94,36,8,,,,,,,11.583142449000661
b2,5to10Traces/0029.trace,5to10Traces,atlas-b,07a00ad7c82e28b5155dcaa566e300eeff50745de409392212cf2b4fd2399ea7,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.40257828500035,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,31820,4207307,14434771,,,57454,1,4eb4ad2b3dec84a949bcebcf1adcb4c9f4819f9414fc62bfcce661e3cc53184c,,,,,,,,,,,,20.247808465000162
b2,5to10Traces/0029.trace,5to10Traces,macro,07a00ad7c82e28b5155dcaa566e300eeff50745de409392212cf2b4fd2399ea7,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,75,75,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.28053759900104,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,50702,3245997,7785172,,,182108,1,1279419818648b7f5fe34a05ccfbc76d8bade47a771d3769c4e3e58ed6d5c865,1,62,94,46,8,,,,,,,21.85183571900052
b2,5to10Traces/0030.trace,5to10Traces,atlas-b,35f848aca47ffdc2abe20fea5611e3d02f2a02a9a64ad107ce1af81e048c4b11,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.16811998199955,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,16320,1485957,4878346,,,48689,1,b8d02ab555621641286457bb4c8e8c47b36908f7272ef6c23a9bfd7bd4750ec5,,,,,,,,,,,,7.67525602600017
b2,5to10Traces/0030.trace,5to10Traces,macro,35f848aca47ffdc2abe20fea5611e3d02f2a02a9a64ad107ce1af81e048c4b11,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,100,100,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2267212530005,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,33569,1839563,3903613,,,90710,1,0acad0afdcb75fd67aece5d94f715fb210525bbc15c5790f849f93df5bef22ce,1,42,94,36,8,,,,,,,13.08600038699933
b2,5to10Traces/0031.trace,5to10Traces,atlas-b,0e62190a102c28fd19abe1f19ac42dcbc0d81046ffc5d271154d27288c3b7d3b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,100,100,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.38295318999917,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,42320,5606957,19237346,,,75754,1,f4a5a4e0411bfd9decedd6e7f12b5ec13025a2d9a28a7a1ac5456627c2a02b5b,,,,,,,,,,,,30.762814264000554
b2,5to10Traces/0031.trace,5to10Traces,macro,0e62190a102c28fd19abe1f19ac42dcbc0d81046ffc5d271154d27288c3b7d3b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,100,100,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.31607652899947,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,66938,4255723,10122606,,,207335,1,1ca8fa0668d21269d4f90b59f8014a514c03d28db8063c92cf6381e5761b483e,1,62,94,46,8,,,,,,,29.91271985000003
b2,5to10Traces/0032.trace,5to10Traces,atlas-b,57dd97edf5cc3c106dcad445c7ae0dbdcaa578bc4fc72302ed1652e13a51bc64,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.174753487001,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,20320,1855357,6091171,,,60289,1,8dd77437b79aabd17be99b61a7a471ef0bce990f816a766863690f3c441ccd69,,,,,,,,,,,,9.978785368999525
b2,5to10Traces/0032.trace,5to10Traces,macro,57dd97edf5cc3c106dcad445c7ae0dbdcaa578bc4fc72302ed1652e13a51bc64,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,125,125,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2186060189997,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,41918,2310116,4882622,,,107076,1,2b391d8b0a00b5e6f3d94c056795e2f39c5608a6ef1d04671ecda1b82269c83a,1,42,94,36,8,,,,,,,16.440179965000425
b2,5to10Traces/0033.trace,5to10Traces,atlas-b,ee7ed51fee44ba93cdbb31b9b14ad02bb32f3de11c0469756dc702c50db80225,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,125,125,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.4347068689999,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,52820,7006607,24039921,,,94104,1,9dc52a821146bd4a42c202957deb4ec96dfcfdbd7b152582a88e3fb034444e14,,,,,,,,,,,,36.023734770000374
b2,5to10Traces/0033.trace,5to10Traces,macro,ee7ed51fee44ba93cdbb31b9b14ad02bb32f3de11c0469756dc702c50db80225,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,125,125,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.44210334000127,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,83504,5299382,12641822,,,188008,1,c44cff52fd9f8191680d2f11136b4e84e0b3db91e85f20509ea70dfde240b8cc,1,62,94,46,8,,,,,,,36.42633875699994
b2,5to10Traces/0034.trace,5to10Traces,atlas-b,5359af3606015c7bc80e09ecb994c0944124012d2a334ddb061df8ee7e0ee7e9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.1969066540005,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,24320,2224757,7303996,,,71889,1,3b8eccdc82434d104c4e80a56220de5b205f571292534370c833bd80ae4ba442,,,,,,,,,,,,8.675855550000051
b2,5to10Traces/0034.trace,5to10Traces,macro,5359af3606015c7bc80e09ecb994c0944124012d2a334ddb061df8ee7e0ee7e9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,150,150,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2574698239987,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,49904,2774896,5870982,,,110573,1,4c2a159bece695bf756f90e21a70d2e26fca58348c63b4f9ba081413eb8a6a0f,1,42,94,36,8,,,,,,,17.387346780999906
b2,5to10Traces/0035.trace,5to10Traces,atlas-b,c426873f1d6100da2ac5121d8557a0015b1beb10f5c91e225ec81118451b884b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,150,150,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.43664863100093,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,63320,8406257,28842496,,,112454,1,339d07d04135e45e7caa5f55122c785d72b7143e8e6e48eb1b6b2993bf5a3a13,,,,,,,,,,,,44.78049659699991
b2,5to10Traces/0035.trace,5to10Traces,macro,c426873f1d6100da2ac5121d8557a0015b1beb10f5c91e225ec81118451b884b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,150,150,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.30757711500019,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,99443,6415277,15358968,,,226344,1,0062b4e90135b1c1b36246c5a015c3600f5ef71619dfe9f98a3984e2c48f9438,1,62,94,46,8,,,,,,,41.52409300999989
b2,5to10Traces/0036.trace,5to10Traces,atlas-b,b1e2aae2986a43365166a93f9337049f72a8d732496765ee22e195921efbf547,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.22672139899987,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,28320,2594157,8516821,,,83489,1,f7644769b5f7799b3fafc9c95f17ba5f03c45ec22b3b6bcbace75cf0c6147c8c,,,,,,,,,,,,14.28294490799999
b2,5to10Traces/0036.trace,5to10Traces,macro,b1e2aae2986a43365166a93f9337049f72a8d732496765ee22e195921efbf547,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,175,175,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.20730142899993,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,58022,3242473,6874452,,,121952,1,ef25ffc99e8ac92b82b5bd6d39488e874a4ee2a89f07f97ccf1d8abacc1eb899,1,42,94,36,8,,,,,,,20.792660351999984
b2,5to10Traces/0037.trace,5to10Traces,atlas-b,706cc48d00f6e56c776cb6c6f15b2e4616903816e710c5c243f51d0099d07091,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,175,175,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.3771681019998,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,130804,1,e726043f2f3196ef87ebab1b85f281294e373acfbf514ebfb5b89d35a121392a,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.26262497100015
b2,5to10Traces/0037.trace,5to10Traces,macro,706cc48d00f6e56c776cb6c6f15b2e4616903816e710c5c243f51d0099d07091,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,175,175,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.33879543800003,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,115382,7398588,17643535,,,258316,1,78717f7a2409be058c3f9bd7c60406bc98ac1e3d1dd9a48759aca249d2550405,1,62,94,46,8,,,,,,,52.74350260099982
b2,5to10Traces/0038.trace,5to10Traces,atlas-b,d411a5a489be3c4f9746e0d02df6458494aa8173562852ada225c09ea49dfee5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.25630393499978,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,32320,2963556,9729645,,,95089,1,1d96ee4dc928727e55b5d58bc90cd3f0c3383cf3cb8a368be9fdf9518246fe84,,,,,,,,,,,,14.332716794999214
b2,5to10Traces/0038.trace,5to10Traces,macro,d411a5a489be3c4f9746e0d02df6458494aa8173562852ada225c09ea49dfee5,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,200,200,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2423243910016,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,66008,3694853,7808727,,,133127,1,2c8eb656fca4efa99bbcc2fff9d604140e20decec09528dcd8815f587b1e7d3a,1,42,94,36,8,,,,,,,23.39802896099991
b2,5to10Traces/0039.trace,5to10Traces,atlas-b,aa9847bdb52c00f1c8ddb561e4735990d45a46974fadc08b61b61d3bbf22efa1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,200,200,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.35227841899996,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,149154,1,e4f8a8b606c90a529fb29418ea2959d8550d46bf46ab17308d65194050aef894,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.2543081290005
b2,5to10Traces/0039.trace,5to10Traces,macro,aa9847bdb52c00f1c8ddb561e4735990d45a46974fadc08b61b61d3bbf22efa1,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,200,200,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.39278693599954,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,131618,8445983,20130434,,,285183,1,5f978eef8ba3e00ad497da673a88f3e7d3dc21f7b06593db3e30504d39cfe508,1,62,94,46,8,,,,,,,60.20045290000053
b2,5to10Traces/0040.trace,5to10Traces,atlas-b,44f5cbcc1bfb3c796d7ca0e658ddf54d832f3fe4be5a9cdddcbb1e5e8eddf61d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,225,225,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.31616292099898,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,36320,3332957,10942471,,,106689,1,079cc9653ae4e6c890f45d660f14a1ba9f98937de9e98eb7b5a70b6362f52804,,,,,,,,,,,,17.98948816400025
b2,5to10Traces/0040.trace,5to10Traces,macro,44f5cbcc1bfb3c796d7ca0e658ddf54d832f3fe4be5a9cdddcbb1e5e8eddf61d,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,225,225,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.31076510600042,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,73697,4137583,8761793,,,143647,1,98a50b9c5f934d74aee3221a79d56dd8813118276eef5d19746b6d3d5a386af8,1,42,94,36,8,,,,,,,29.90488834700045
b2,5to10Traces/0041.trace,5to10Traces,atlas-b,19adba18fde82da20adba26fd41cc7576324db55d448cd26ee2f06aab0e4e69a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,225,225,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.27322184500008,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,167504,1,0dd77f60600c365b0b6898cd6d58f60ee48d6d2d0a179a662633ff644dd761e2,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.2531148170001
b2,5to10Traces/0041.trace,5to10Traces,macro,19adba18fde82da20adba26fd41cc7576324db55d448cd26ee2f06aab0e4e69a,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,225,225,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.55730849800057,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,148514,9508157,22633428,,,264716,1,83545d8acfa04acd1307a4fe877668ec1d3a22b1962da7955f0c2652552d027b,1,62,94,46,8,,,,,,,69.1691701940008
b2,5to10Traces/0042.trace,5to10Traces,atlas-b,5cfb6e0dfec7365f0e68ecb0ad2f4f9871e8800b3c557179eff7b723e201b857,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.2941398440007,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,40320,3702356,12155295,,,118289,1,27c73783a41d9153296082ed4451193d79630fff87db947a2aa6b35bb08adae7,,,,,,,,,,,,18.142315946000053
b2,5to10Traces/0042.trace,5to10Traces,macro,5cfb6e0dfec7365f0e68ecb0ad2f4f9871e8800b3c557179eff7b723e201b857,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,250,250,5,5,5.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.30428219999976,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,81815,4595855,9711693,,,153209,1,d3b85d14ad0f1f32abec434d7e57a577ec8820d7be31a4de6210d70e156ea258,1,42,94,36,8,,,,,,,32.111272039999676
b2,5to10Traces/0043.trace,5to10Traces,atlas-b,0ba767b4a1ffc90b215690664a295541a24c200c57666378d08384c8d5bc52db,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,250,250,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.34128805,IN_PROGRESS,TIMEOUT,TRANSLATE_ONLY,1,,,,,,185854,1,caf148d92df2e65e13f62229e7f97e4befd42c7f627d3468ba4774a20b9422ca,,,,,,,,,,,CNF translation timed out: baseline_scope_8_bound_0.als,180.2611947710002
b2,5to10Traces/0043.trace,5to10Traces,macro,0ba767b4a1ffc90b215690664a295541a24c200c57666378d08384c8d5bc52db,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,10,2,0,8,3,250,250,10,10,10.0,,MIN_EXPANDED_SIZE,TIMEOUT,180.6013669240001,IN_PROGRESS,TRANSLATED_ONLY,TRANSLATE_ONLY,1,164618,10608401,25335332,,,300252,1,039d0f3c2787e2e1e7dc1c2d15bc4731c9f449da23afc7ddcf9970943333dd50,1,62,94,46,8,,,,,,,78.83839609700044
b2,5to10Traces/0044.trace,5to10Traces,atlas-b,14c046169a257cc5c4e9a2085440c69639c5a2f6631e6aca6d1b14a58a103b8b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,18,2,0,8,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,1.878731410999535,PASSED,REUSED_E4,E4_REUSED,0,1120,82237,269611,,,4809,1,2f51a4e771b49a2c34a350a86d67a2a7c099a701d1c6276d15189f856dfe7ea0,,,,,8,,,,,,,0
b2,5to10Traces/0044.trace,5to10Traces,macro,14c046169a257cc5c4e9a2085440c69639c5a2f6631e6aca6d1b14a58a103b8b,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,18,2,0,8,3,5,5,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,4.718314739000107,PASSED,REUSED_E4,E4_REUSED,0,3341,111871,243249,,,35000,1,89949c73870f5dd98d8790c52182a33bc0e2f53c729986639a1c2ca515d7dbc6,1,58,174,36,8,3,0.6666666666666666,1,3,3,,0
b2,5to10Traces/0045.trace,5to10Traces,atlas-b,6be0adea98eb9f7f8aa3bc1d94d8fab75c02fea48f2f56dd13cc3e0b4c5951f9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,18,2,0,8,3,2,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,2.614602012999967,PASSED,REUSED_E4,E4_REUSED,0,1790,204308,699408,,,5129,1,4fc89a2d83592f86032f699e5c52aee1df0625a0ee1049ac5023ecf969e68990,,,,,8,,,,,,,0
b2,5to10Traces/0045.trace,5to10Traces,macro,6be0adea98eb9f7f8aa3bc1d94d8fab75c02fea48f2f56dd13cc3e0b4c5951f9,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,18,2,0,8,3,2,5,10,10,10.0,,MIN_EXPANDED_SIZE,SAT,4.528202383000462,PASSED,REUSED_E4,E4_REUSED,0,4238,165417,391827,,,42305,1,3a20cc5d197d2aee9f9fcb34805cd12318616555e49e1350538090c7a63edb3f,1,78,174,46,8,3,0.6666666666666666,1,3,3,,0
b2,5to10Traces/0046.trace,5to10Traces,atlas-b,5015ab49b8416d7fd346e98aa2c1d6056f2a5e41522ce67ca9331ba5cb7ef5aa,0ef52dddff9ea1c4f1d65b34f23e7b528a2f8e9e,18,2,0,8,3,25,25,5,5,5.0,,MIN_EXPANDED_SIZE,SAT,171.8841874109985,PASSED,REUSED_E4,E4_REUSED,0,4320,377757,1239871,,,14039,1,0200364599bda2f71ba7dad3ff08d5ea1c2c9c9ff689012a8ad7fcd02d3b660e,,,,,8,,,,,,,0
