batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,method,attempt,backendTotalClauses,emissionSec,error,modelBytes,modelSha256,parseSec,primaryVars,solverInvoked,status,translationSec,vars,wallSec
b2,robot/RRtrace/order5.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,6910c58345fa6ec2a989eacc9a6333c5f4ec9b1198d2398d9d4550b1196f6534,3,4,6,macro,1,737251,0.31437596700016,,25676,55623e7518264b9c307d0bbc5edf423259a8fdef5ef8c160b3c42ea6438c5f2f,0.470275909,11309,False,TRANSLATED_ONLY,2.4675263129993255,270061,2.7824924630003807
b2,robot/RRtrace/order.trace,robot,repair,1026,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,8d2432b2486743e83d897ec36aea2cc3fd34384dcb4fa6fba9fe4106670853a1,3,3,3,atlas-b,1,5744073,0.41461218900076346,,6944,a86ea8f57f7afa6e02b4178227c3ce948db7f5f5dbe1722fb2dc9262aba53383,0.355973584,8991,False,TRANSLATED_ONLY,7.674821127000541,1490210,8.090000539000357
b2,robot/RRtrace/order.trace,robot,repair,1026,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,8d2432b2486743e83d897ec36aea2cc3fd34384dcb4fa6fba9fe4106670853a1,3,3,3,macro,1,428971,0.3142840700002125,,20487,8c58d947f672af07d16e5db83fc782f2756838ff027dde25debce1c34e1fb8c5,0.431692842,7421,False,TRANSLATED_ONLY,2.0172121650002737,159453,2.332049088000531
b2,robot/RRtrace/order8.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,f6af61f7ecc7792d6b397b019339d1e1ae21db5834d7641fbdfa69f2553aee1e,3,4,6,atlas-b,1,17526453,0.46442649500022526,,11490,eb2071d0e96690ff6bd5903705aaa0ba19864cc329841c6456a366551aa76204,0.515736595,22511,False,TRANSLATED_ONLY,26.607965317999515,4524157,27.073025217999202
b2,robot/RRtrace/order8.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,f6af61f7ecc7792d6b397b019339d1e1ae21db5834d7641fbdfa69f2553aee1e,3,4,6,macro,1,1143357,0.31464177100042434,,25602,b5924254c627ad514ace020a21fdece4aa5fe6bb91976dec28981d874b0578c8,0.46342454,16686,False,TRANSLATED_ONLY,3.419033094999577,408291,3.734263820999331
b2,robot/RAtrace/final42.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,c410198587a4c3beccbc1659edff2c0ce31d5894807f59174864ec099f479918,3,3,3,atlas-b,1,5771897,0.414470177000112,,7863,238fbe263a552efdc32b1e7bb64d21aeeb02ed2ee6b2eab1452a142b2da366bd,0.44024448,9236,False,TRANSLATED_ONLY,8.225047220000306,1498111,8.64005030899989
b2,robot/RAtrace/final42.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,c410198587a4c3beccbc1659edff2c0ce31d5894807f59174864ec099f479918,3,3,3,macro,1,537776,0.2642246739997063,,17858,7f12b1180b62dba24d8551b2508b400a828880607f3c544e11abf1924b259cac,0.40281277,8489,False,TRANSLATED_ONLY,2.066740971999934,199163,2.3315003480001906
b2,robot/RRtrace/order10.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,11,d3a64270a7ff1cee5aede758295552e7ce71372dfa5e44d2b2d059e5d381baef,3,5,7,atlas-b,1,21614938,0.46451533199979167,,13063,8c724f4349ff765b8670fabcb81f4538a21e7882c6031bce40719842939711da,0.511772508,28011,False,TRANSLATED_ONLY,34.36596031600038,5585302,34.831040870000834
b2,robot/RRtrace/order10.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,11,d3a64270a7ff1cee5aede758295552e7ce71372dfa5e44d2b2d059e5d381baef,3,5,7,macro,1,1274735,0.314208685000267,,25851,3f3ddc753f239458902028e802c6fcbd89a13ce70e08165521698ca8fde8cf0d,0.500421823,18541,False,TRANSLATED_ONLY,3.4686927390002893,455571,3.783459307999692
b2,robot/RAtrace/final3.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,d52f92767d36f3d527df04121ba2a665867ed41657526819f79a5e614af31b52,3,2,3,atlas-b,1,4814842,0.41443244499987486,,6897,b1cc5f80c8de26d23fe4755c8ef3a3dedafe4cee854b8afd0a2336c85a873d48,0.41801867,7751,False,TRANSLATED_ONLY,6.773514225999861,1250070,7.1884964150003725
b2,robot/RAtrace/final3.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,d52f92767d36f3d527df04121ba2a665867ed41657526819f79a5e614af31b52,3,2,3,macro,1,451172,0.26425495599960414,,17649,f3e0aa50766daa0bf736c4246d9ee26c961843f692caa8fd4430692056bd7038,0.392429229,7139,False,TRANSLATED_ONLY,1.9168663619993822,167456,2.1816720619999614
b2,robot/RAtrace/final47.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,15,4ff6be8138b02f068b8dfdc6d6d6c11acc948cd5db92be07ca3bac992328485e,3,4,12,atlas-b,1,28603926,0.4645915889996104,,15282,47c5b064763329e1ee1794317260609f6dd416ec1f292b2247fab6ac96eb1778,0.605511334,39130,False,TRANSLATED_ONLY,47.93644267699983,7413085,48.4015936299993
b2,robot/RAtrace/final47.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,15,4ff6be8138b02f068b8dfdc6d6d6c11acc948cd5db92be07ca3bac992328485e,3,4,12,macro,1,1521387,0.31426890900002036,,28325,010b52bfdeec556bddfc68153ec3a635e45a9f4a4e04fbdfbc30ac3e2d7aaa4e,0.475953556,20627,False,TRANSLATED_ONLY,3.9196759340002245,545314,4.234504605999973
b2,robot/RRtrace/order2.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,e15fb553ba3dbcd97ba8b963a288ed089576ea6dbe9e43da2e5211fbbdc3cb7b,3,3,3,atlas-b,1,13191837,0.4644641569993837,,9040,4590673feeb3b06e8beec31ef0d420597202f5539e2bec282ad768facf0ef3ce,0.537063914,14799,False,TRANSLATED_ONLY,19.34263934200044,3386918,19.807694871999956
b2,robot/RRtrace/order2.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,e15fb553ba3dbcd97ba8b963a288ed089576ea6dbe9e43da2e5211fbbdc3cb7b,3,3,3,macro,1,586475,0.36429795599997306,,24687,c2940f828af59176aeaeaeafbede4e375f82c9c1c48928c3a0e4397e07aa19b4,0.456226205,10045,False,TRANSLATED_ONLY,2.317075572000249,216093,2.6819086499999685
b2,robot/RAtrace/final46.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,7,207fa315da07ed9a18322159e205289fa4a931233fb2b6ad76b6094e97d812c9,3,4,9,atlas-b,1,12885794,0.4644771260000198,,11745,5c0d0fabcb7cd734d6da4f967dddbde33e39ca68d9fe33589769a774b2434413,0.461114297,20605,False,TRANSLATED_ONLY,17.044299025999862,3347920,17.509331444000054
b2,robot/RAtrace/final46.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,7,207fa315da07ed9a18322159e205289fa4a931233fb2b6ad76b6094e97d812c9,3,4,9,macro,1,1035324,0.264181842000653,,21675,9c480cd3e1380cd7e99325760e01d52ca3e62976fbcab1330fdb23cd7a954316,0.44488609,14705,False,TRANSLATED_ONLY,3.0688314939998236,375302,3.3335952600000383
b2,robot/RAtrace/final45.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,1d2034a84262dfb83192aee474f05d2c625c98a90d17797a383715a63f78c1fe,3,4,6,atlas-b,1,9599967,0.41448028900049394,,10197,2f7266c5847b0bc0490bd03ea0054b38248d97bd5e9ae644c3aee2211d6ad0f5,0.487639794,15176,False,TRANSLATED_ONLY,14.88474390400006,2490275,15.299798705000285
b2,robot/RAtrace/final45.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,1d2034a84262dfb83192aee474f05d2c625c98a90d17797a383715a63f78c1fe,3,4,6,macro,1,703659,0.26430810100009694,,20284,c0be8a55f4dbf04b2d4f4838b35379b7cfaecdee284ab55a67d9bfcb027bd628,0.399585404,11054,False,TRANSLATED_ONLY,2.5175192209999295,261053,2.782427645000098
b2,robot/RRtrace/order9.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,16897599aa8b78ff3b95727250a7e104d28173d2048cb2096a96454eb1994c31,3,5,6,atlas-b,1,19273165,0.4644995669996206,,12546,b4cd46e550919be521bb1e4c77dfc3dde7b31301fdc3dba0ffe429222752a34a,0.498062745,24711,False,TRANSLATED_ONLY,27.30854987299972,4974697,27.773593312999765
b2,robot/RRtrace/order9.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,16897599aa8b78ff3b95727250a7e104d28173d2048cb2096a96454eb1994c31,3,5,6,macro,1,1265863,0.3643514100003813,,25819,6d46bb34e882c80636f08ceecb89238274e0c4bee5e522061a12482c31d0b1b7,0.476166671,18435,False,TRANSLATED_ONLY,3.7695067469994683,451801,4.134456681000302
b2,robot/RAtrace/final44.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,1b07920e1c3da943d037e93424f5264ce49246d6f0dedbd0e16add04b1619b2e,3,4,3,atlas-b,1,6728952,0.4145109470000534,,8829,1b2ffd98ebf2a3411d9e81efa333b42220e97b58052a28ff0e194b4e2f08a256,0.460012689,10721,False,TRANSLATED_ONLY,8.175699046999398,1746152,8.590769517000808
b2,robot/RAtrace/final44.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,1b07920e1c3da943d037e93424f5264ce49246d6f0dedbd0e16add04b1619b2e,3,4,3,macro,1,624380,0.3143309090000912,,18100,368a867cadde87355ec17b26eb5b12922fdd8aa2ac4dfc5c1eacf4f86c7a532d,0.415805058,9839,False,TRANSLATED_ONLY,2.167427779000718,230870,2.482351061999907
b2,robot/RAtrace/final21.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,11,af03be7fbc2397df523c58e05c2defaa7a4b05c8c6eb92cfb3f3ad1f82887619,3,4,3,atlas-b,1,7509240,0.4143548140000348,,7630,0b6a729465dd80819046adce19093b43dbb48e82a7ec445d9b02a0187e550cc6,0.396726362,12503,False,TRANSLATED_ONLY,9.429091195000183,1959240,9.843979320000471
b2,robot/RAtrace/final21.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,11,af03be7fbc2397df523c58e05c2defaa7a4b05c8c6eb92cfb3f3ad1f82887619,3,4,3,macro,1,798583,0.264195034000295,,19129,ca2a3a7ca0636e157d1f7fd939084d858662cf7d0c0e552107195fdf173de758,0.433940541,10766,False,TRANSLATED_ONLY,2.6176996789999976,288715,2.882405285000459
b2,robot/RAtrace/final22.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,0b9b256621c7879fdcbdecc7088b07bef8c4a9fac018b90a85c5dd4297609f1e,3,4,6,atlas-b,1,9599808,0.4645272660000046,,8616,97fe807cf54ac9d8113c0717b4c74062996e659e87593de1794d5da419f13826,0.398057232,15176,False,TRANSLATED_ONLY,14.435526415999448,2490275,14.900603485999454
b2,robot/RAtrace/final22.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,0b9b256621c7879fdcbdecc7088b07bef8c4a9fac018b90a85c5dd4297609f1e,3,4,6,macro,1,588885,0.2645989720003854,,21230,87c836448d2dc02b54a783ce60e2c54056941af72fc345763846da4e9e29ad5e,0.41876422,9209,False,TRANSLATED_ONLY,2.21835966099934,221361,2.483560206999755
b2,robot/RAtrace/final43.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,15,f3abfe251eefe4d2d051eac82b6f9c20ccec52b03eca225b50d950cfc41f3c42,3,3,4,atlas-b,1,8141539,0.4145417150002686,,8470,808ea72d6489c9e2a033a55161bb75927867c7cc3e9cbd3822a8333d21788b49,0.437437577,13771,False,TRANSLATED_ONLY,12.731341069999871,2130028,13.146431608000057
b2,robot/RAtrace/final43.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,15,f3abfe251eefe4d2d051eac82b6f9c20ccec52b03eca225b50d950cfc41f3c42,3,3,4,macro,1,856022,0.2641772260003563,,19456,db2ce2e172f86f8ad2dd72e65bbdb21df085894bfb5c9781816573a4e0b92eb0,0.416474962,11564,False,TRANSLATED_ONLY,2.7175051600006555,308891,2.9822302200000195
b2,robot/RRtrace/order4.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,ecdb87e848eb2d2b28ac368ff2d59d2674f234bc6bac47938879c4083870627c,3,4,3,atlas-b,1,6697468,0.4644927370000005,,7610,6d8e55f96fc477a3794fe1d22dbeb87939634b7c1c8263225f5f2520cd6f00a4,0.415198574,10443,False,TRANSLATED_ONLY,9.077568943999722,1737260,9.542629324999325
b2,robot/RRtrace/order4.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,5,ecdb87e848eb2d2b28ac368ff2d59d2674f234bc6bac47938879c4083870627c,3,4,3,macro,1,479581,0.2642759539994586,,20707,08268b1f6b3612c42103c2c8b054cccc99116fd5c5b00bd4bb4017b53134f69c,0.468184484,8241,False,TRANSLATED_ONLY,2.0168518250002307,178573,2.2816769329992894
b2,robot/RRtrace/order7.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,302c3bc981a3d214adaaa21af2874eea620879b1c4318b2fd230347c8f2c02bf,3,4,4,atlas-b,1,13667584,0.4645942550005202,,10638,74e36ae9931e8203bcf5791fd08818f7eee0aed40b697f84e77c87ee2fc72c3c,0.500121656,17347,False,TRANSLATED_ONLY,18.339733458999945,3524084,18.804879407000044
b2,robot/RRtrace/order7.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,7,302c3bc981a3d214adaaa21af2874eea620879b1c4318b2fd230347c8f2c02bf,3,4,4,macro,1,957342,0.36441232100060006,,24872,0f9caf778b6b67adb933a5509d6807cf102c0500b29145ae08c9a3f8ef2d2def,0.504646013,14690,False,TRANSLATED_ONLY,3.7194037589997606,344796,4.084375293999983
b2,robot/RAtrace/final4.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,a5ae4a200430e6b45dd22294c45e034aa637a3c5381915842e16f9e197ebf3d1,3,3,3,atlas-b,1,13226831,0.4144987489999039,,9059,cf49c770be4920ecf59d97158a7ee2e1ce0d5982f10016ccec176d1aa33e186d,0.497660371,15110,False,TRANSLATED_ONLY,19.644499384000483,3396799,20.059549175999564
b2,robot/RAtrace/final4.trace,robot,repair,2050,2,6,14,2,REPAIR,OfficialRobotRA;Repair;NoDAGReuse;LeftNotEqualRight,5,a5ae4a200430e6b45dd22294c45e034aa637a3c5381915842e16f9e197ebf3d1,3,3,3,macro,1,634200,0.31432653499996377,,21399,438da23aeca9ef7feabe7aa95c9138ba67b43b90a1f2f8b2469efedebf1ad940,0.487541708,10019,False,TRANSLATED_ONLY,2.5175610010001037,233333,2.8324516699995
b2,robot/RRtrace/order6.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,6fa60cb707ea5016a8f17a93532f56a28194e5957c1b9ac3d6518ad16aea2bb5,3,4,3,atlas-b,1,12286494,0.46493189499960863,,10122,651ed81481af402acff8f736c4ae0c157ed0319a01baeb820171421617fa0cd6,0.471683671,15911,False,TRANSLATED_ONLY,19.991006866000134,3172537,20.456559535999986
b2,robot/RRtrace/order6.trace,robot,repair,2050,2,5,13,4,REPAIR,OfficialRobotRR;Repair;NoDAGReuse;LeftNotEqualRight,9,6fa60cb707ea5016a8f17a93532f56a28194e5957c1b9ac3d6518ad16aea2bb5,3,4,3,macro,1,1041410,0.3142593040001884,,23234,2109f40b91afa587c09bb5cf0a7e15a3cfe2ad81c9d70c32be60642de1d02453,0.468408778,15255,False,TRANSLATED_ONLY,3.469253385000229,370606,3.784064933999616
b2,peterson/extra_traces/liveness4.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,f8f138045b1f9a38d77dff03f46afe71da8fd69753a76d702b83fbc3d4ca9d1e,15,12,4,atlas-b,1,12011041,0.5145791040004042,,49922,0439198d70a07e540c27e87bf07e60ea86a7a56cfd895bebb17d7da8e144daba,3.800317977,27479,False,TRANSLATED_ONLY,19.143298422000044,3148151,19.65849683000033
b2,peterson/extra_traces/liveness4.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,f8f138045b1f9a38d77dff03f46afe71da8fd69753a76d702b83fbc3d4ca9d1e,15,12,4,macro,1,683051,0.3644557950001399,,68217,fb839044552aa6732d7ed070a22f4ad061b6e9f6d37a166007bf3a8e48abda83,0.750383847,9563,False,TRANSLATED_ONLY,3.218196490000082,209265,3.58324513900061
b2,peterson/extra_traces/liveness3.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),7,92c08cb6b10d0d9c517c8acfcba4193a92fd802382d721f79ade0f27a73d17d4,15,12,4,atlas-b,1,12598075,0.514508597000713,,50386,953b1ae7b718794e0cdd2c8e6c63609cc4316963676e2e3331ff6e8061e1487d,4.011040357,28687,False,TRANSLATED_ONLY,18.991665754999303,3315347,19.5067680559996
b2,peterson/extra_traces/liveness3.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),7,92c08cb6b10d0d9c517c8acfcba4193a92fd802382d721f79ade0f27a73d17d4,15,12,4,macro,1,991281,0.36430367899993144,,69091,292ff0178a3f04635cba8a5ef35b055bd6d993ac62915daf2f5738e4a92d3a1e,0.8178594,12815,False,TRANSLATED_ONLY,3.718977363999329,301063,4.083887426999354
b2,peterson/base/liveness1.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,9f74b90d31d8148ebcac789e298f8c583860eb7a588bc1597f72b024cf5d4964,15,8,4,atlas-b,1,9053500,0.514674512000056,,39131,c07b1200eb51f43dbc0d7e60cbf87221467656464fb72482ba86dbb66d438860,3.2241926,20823,False,TRANSLATED_ONLY,14.233033499000157,2376919,14.748285775000113
b2,peterson/base/liveness1.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,9f74b90d31d8148ebcac789e298f8c583860eb7a588bc1597f72b024cf5d4964,15,8,4,macro,1,575905,0.36445707700022467,,61852,875a16c1b4253e9325f59c9a61b8c52da6d527465b2b6a38fe561091a4b8b6fc,0.72369698,8135,False,TRANSLATED_ONLY,2.81779773100061,173375,3.1828592219999337
b2,peterson/constrained/liveness4.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),9,c90df4f57b91d92c7f4464050cd924aed3ab91b443d047f740db133d922f5830,15,8,4,atlas-b,1,9998267,0.5647341809999489,,38377,ea6f277ac0be6d68a9d5877602e4cd776c956140a65c284931b30ade911a5a83,2.78946483,22743,False,TRANSLATED_ONLY,13.888875523000024,2648152,14.454189948000021
b2,peterson/constrained/liveness4.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),9,c90df4f57b91d92c7f4464050cd924aed3ab91b443d047f740db133d922f5830,15,8,4,macro,1,1220642,0.41444210299960105,,85603,8feecdcd1f111b7655e346389433a938064dfcd9787fa8bbdda0db0b0c6c4c06,0.935749105,16230,False,TRANSLATED_ONLY,7.325258825999299,362547,7.740327924000667
b2,peterson/constrained/liveness5.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),5,da3f05a0aa341b1d6a4c7b55e08647703fb1ebb4bf5bdb903f43f5b09960fb7d,15,8,4,atlas-b,1,9053381,0.514510816999973,,37912,18720a751abfb63c39603019ed01d576549ec9523bfdd790d524a69bf0025f73,2.769748365,20823,False,TRANSLATED_ONLY,13.991743427000074,2376919,14.506877087999783
b2,peterson/constrained/liveness5.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),5,da3f05a0aa341b1d6a4c7b55e08647703fb1ebb4bf5bdb903f43f5b09960fb7d,15,8,4,macro,1,703192,0.41458833100023185,,90673,e7fa6a77b2e9bd104e51574e84887bec51d09b78604b0d07eafc0967560f5fcb,1.030177321,11238,False,TRANSLATED_ONLY,5.321665526000288,213496,5.7368846119998125
b2,peterson/extra_traces/safety5.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),11,46ba74a4558a1e88f34b6db010bd7ef7d90143c2746a2ba88f6cf604915d9590,15,12,4,atlas-b,1,13902276,0.5146452099997987,,49908,30c7d70cfd0402a5263d8d0fdacfddcb9e98b69cc662d42789b98028539e1f17,3.516166115,31151,False,TRANSLATED_ONLY,22.495340399999805,3685438,23.010554002999925
b2,peterson/extra_traces/safety5.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),11,46ba74a4558a1e88f34b6db010bd7ef7d90143c2746a2ba88f6cf604915d9590,15,12,4,macro,1,1117956,0.3643075290001434,,61515,8ee3b8c5260265e3c93b6a85ceeaf8ae90cba100a51c12380c0b53a059ba0674,0.682869634,13183,False,TRANSLATED_ONLY,3.4188591129995984,338709,3.7837570659994526
b2,peterson/constrained/liveness1.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),5,436612e2a9da4c1e24b3c3861fe2635e817a733e1dada8a9af60e3ec8df0b39c,15,8,4,atlas-b,1,9053501,0.5145683730006567,,39154,8bd854fe8e3bfd3411f760a5bb12c556e6c29fb7ca8f4a83e696b7beb2869b7f,3.214518684,20823,False,TRANSLATED_ONLY,14.537963982999827,2376919,15.053226082000037
b2,peterson/constrained/liveness1.trace,peterson,required,18,2,0,8,10,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6);RequiredProposition(x2),5,436612e2a9da4c1e24b3c3861fe2635e817a733e1dada8a9af60e3ec8df0b39c,15,8,4,macro,1,741473,0.46449102299993683,,91236,10401de83bd01986818f981b12a8079fb46fb5ca1695b4e6a5ed76979d6edd1e,1.009083104,11427,False,TRANSLATED_ONLY,4.521211605000644,222802,4.986317732000316
b2,peterson/constrained/safety4.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),15,4fefc8d74d8cf3e860693287ea83f2d494c62f417fdc2b40d64b00910affcad5,15,8,4,atlas-b,1,11688985,0.5146231569997326,,38340,196b363ba22c109c5569ac72191d3efdc925af535e13ff041379a1ab094ccfe5,3.184463588,25743,False,TRANSLATED_ONLY,18.14272739399985,3132532,18.65799049599991
b2,peterson/constrained/safety4.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),15,4fefc8d74d8cf3e860693287ea83f2d494c62f417fdc2b40d64b00910affcad5,15,8,4,macro,1,909430,0.31454622199998994,,50285,f6ab83393976b0b79622fb5d70a2841607fbef3796bcf802ec1371ba79055a17,0.648808021,11038,False,TRANSLATED_ONLY,3.268903199000306,273824,3.58409945800031
b2,peterson/base/liveness4.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,29ea766bb803188ab64ad1d8626561a8c07f17f53304bbfc91ab193a033eee82,15,8,4,atlas-b,1,9053425,0.46441528600007587,,38354,1ababd6edb53f8879c8ccfffe28e38f12d62720a3b54ca9668c4934b67f1c7ff,3.037347179,20823,False,TRANSLATED_ONLY,14.484242724000069,2376919,14.949222574000487
b2,peterson/base/liveness4.trace,peterson,required,18,2,0,8,6,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x6),5,29ea766bb803188ab64ad1d8626561a8c07f17f53304bbfc91ab193a033eee82,15,8,4,macro,1,558603,0.3143416259999867,,56042,a8b85aad10627444bea1c111974edf830e2ca9c0f50c4c5f6e788c6113776acd,0.667814068,8114,False,TRANSLATED_ONLY,3.1688400060002095,169192,3.483728684000198
b2,peterson/base/safety1.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),7,1709e7620f34798171d9c4be273f0b651842d258231413892bb38ff4073fcffe,15,8,4,atlas-b,1,9506786,0.5145182899996144,,39116,5ce83e202db28f79a4c3f377dabb5448141abbe7917b1281588099a2b0279c82,3.328184822,21775,False,TRANSLATED_ONLY,13.986293995999404,2506793,14.501379677999466
b2,peterson/base/safety1.trace,peterson,required,18,2,0,8,5,MIN_EXPANDED_SIZE,OfficialPeterson;NoSharedLiteralBranches;RequiredProposition(x2);RequiredProposition(x8),7,1709e7620f34798171d9c4be273f0b651842d258231413892bb38ff4073fcffe,15,8,4,macro,1,784597,0.36442393499964965,,54925,8dcccb4ebaaf6adef27d24ae3ae055b751879dc629ff8b6ab17a6ece78737af7,0.646298486,9536,False,TRANSLATED_ONLY,2.9180788410003515,234325,3.2830926189999445
