batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,e4AtlasStatus,e4MacroStatus,activeAnchors,e4MacroExpandedSize,B_over_K,activeAnchors_over_expandedSize,atlasStatus,macroStatus,pairedTranslated,atlasVars,macroVars,atlasClauses,macroClauses,C_V,C_C,atlasWallSec,macroWallSec,atlasModelSha256,macroModelSha256
b3,weakening/weaken_consequent/weaken_consequent_40_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,44afafa1a03d980f2c15c8d4c93f7621bf95406f52a9042ca772c34765f942c6,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,8177605,418734,31815737,1081959,19.529355151480416,29.40567710976109,48.49620224299997,7.6404679510005735,b412396406dfbf393140d8dae76c5095f022ac197c47957114ea385a13285c8c,d98fa8a5bfd698875f33ef22f68700511673aeedc930519de74529df90842b60
b3,weakening/weaken_consequent/weaken_consequent_85_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,7,33aead5ade5e6fd9fb39f43dfedbce107e7ffbbac3937df21110b74ca96ff57a,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,1143201,,3028628,,,180.76968509200015,12.949410678000277,54a39d04d1f86df0f0a144411b7feb9463834b3275e126fd5ded545ddc9cff70,821aacd15ed40fc3458f1d9e8492b29f0292f9f44e783961e06d32c98de0d097
b3,weakening/weaken_consequent/weaken_consequent_95_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,026c828bf9d504c33bdbd1d72ccbba0d1e2201c795082e0db1ba8ec94684d9bc,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,853234,,2172059,,,180.78490211199914,10.645609889000298,17833dd04e4820c0c8bcafb9b001637d361ec33c1a7333b73ffbd16a2eed7fec,490b62dd694d520a65ce642a224571bc479f6d50e40717d34fc1b809b1fc856d
b3,weakening/weaken_consequent/weaken_consequent_35_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,9,c4c5301393e2f6cdc29a26b4b0d4191eda1928bc582fbecce0e36d5b5c5f8e97,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,5800434,750213,22357055,2068606,7.731716192601302,10.80778794995277,34.028664662000665,11.145050731000083,be89589733905acbafa181b358d808b331789a4b4a01fc7e385ebaca3b3c162e,54275fbc07080e2929a4c135900d64544ee4bec41a2bd4ebafcc6b27c07836e7
b3,weakening/weaken_consequent/weaken_consequent_10_25_25.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,cae4b190edc26e2bad260aedcad905f2010a597930f11ca875051ddf727937bf,3,25,25,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,318825,323149,1105287,806884,0.9866191756743793,1.3698214365385855,2.631963337000343,6.988505209000323,35a31d354f6d7ebf95cfe763048225f854f2113768a106cc3a35d30864afa1d4,97678f9b57f64d883ccd4424f03cc7a4758d9366279ccae7635dc23a9632e2b9
b3,weakening/weaken_consequent/weaken_consequent_10_55_55.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,11,d88fd4b5ed2d82aaf60b31716077c1d0e271472606f1f6bcfb105b018d85f1b8,3,55,55,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1170515,1527818,3978708,4032574,0.7661351024794838,0.9866422786041869,8.290616017000502,18.155194340999515,dedf6ce061e5ed5d3b6f35f5d5891c93740d2f8c6ac2bb956877e2d110af031e,dd061c3f04feb0c0cf9555f1db837a7bf71994e13395f4e552dc566c87966dd3
b3,weakening/weaken_consequent/weaken_consequent_10_85_85.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,7aa55051300d2220c06e0b5b806ca04beff81417c670fa2ad42df15843f0bdc1,3,85,85,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1076505,889374,3741087,2085999,1.2104075450822713,1.7934270342411478,6.087025937000362,11.596058031000211,f78b8b32236dd6aa51e9197a304505be60d387185a78441339190d4217fef25e,6f537e6c009331b0622ca8782d432b781c034334c9b259db50d5842b4b772b78
b3,weakening/weaken_consequent/weaken_consequent_10_35_35.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,15,52d26e1412eba83ddfdf227ad67da73e01d9d18d82b70dbbdc36e2f384ff384e,3,35,35,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1029354,1048426,3497233,2807702,0.9818089211828016,1.2455855357869177,5.63659610600007,15.750629911000033,27e353c56112aed4e0ed0f6bd698379dc425d4a9dc8cfb9c2a8d913e9239a609,20e921e095771e1f484d77e87b107152e325fd365872234cc779c56b91e25bea
b3,weakening/weaken_consequent/weaken_consequent_10_80_80.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,c4b165b1a621a8218ee3e297acebadafb3d4459ecf2e5640ae7664f32ded2a06,3,80,80,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1013365,840169,3521437,1974234,1.2061442400278992,1.7836978797852736,5.786114487999839,9.291004132000126,e26caf7fcab673dcacf851117fe0873cb4ee9dc16263d5a7d8c010ace352c6eb,114b17b7c8bda250f9b2b98235d6bcc4d31e3ad00711825d4c8f5e5cd400a155
b3,weakening/weaken_consequent/weaken_consequent_10_40_40.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,7,6a07d631793c4224cc96e090f2769ad87740f424509ca192252e8910835f199d,3,40,40,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,610258,676249,2090869,1701207,0.9024161218722689,1.2290503154524992,4.585336078000182,9.440748148000239,948c62ea7fb1f77ab8ddad33edc8f0d9a62ad051ad9fbf7704fd0fcfc1259a1e,f013b13b9f1d3eda0fe324e4534be85a05aab5584ebae343361335be2ef4b3ae
b3,weakening/weaken_consequent/weaken_consequent_10_75_75.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,a9264ba7a63670b26389af1d2d5346b75f955126e0f2a05351f4e6f17d6dd630,3,75,75,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,950225,795094,3301787,1872829,1.1951102636920918,1.7629943790917377,5.385868667999603,9.242459928000244,62b2397559250334a0140e001fc69e1a8449f3daf67357ac8fcd311f300685e4,25099f6393296a20a08ac457338828a7199d9df53353444927d66edceb71847c
b3,weakening/weaken_consequent/weaken_consequent_5_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,9,1c2fdebb5c282beeda362b1dd2f771fcbade6cef47e011bc64f3934df3065609,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,62034,265590,187355,753475,0.23357054105952785,0.2486545671721026,1.441838220000136,9.594541016999756,99cbf9d0920e8cb267046614a59dfb4b821c16ac7cd894fd655bcec6c5aa0bdc,e29cc081e5af08242194513e1ac34330b6e89cfe31ca9fc87ba9fdb6a6f09e6c
b3,weakening/weaken_consequent/weaken_consequent_55_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,ba34617e41e5dbf54dc15ae33f459d5f700fd252488ef59b16ec6f0bd85702b2,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,537229,,1379254,,,180.79327649400057,8.840239406999899,1124b934245e0417f1f3da34e84929cc6791123edf660bee38ef82c94dce4bb1,20a44a0a9d296dd6dab684f4157ae8df7b6f7fc489ddcd6c856f001f1a8e7825
b3,weakening/weaken_consequent/weaken_consequent_10_5_5.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,11,648a67066d404d92c9eb11b63d458b078bfe009a0723e396377e306912622544,3,5,5,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,124515,321344,408208,954128,0.38748195080661224,0.42783358207703787,1.8812293649998537,10.995767733999855,357cf15778c2c034f6dd18841c926acc4aff7fb0b8451ef9d633b8859f28925c,61e16310927b32ec2beb429d6e658bfbada23a5ba5fa1cf49a9fad73b5ace93d
b3,weakening/weaken_consequent/weaken_consequent_10_50_50.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,afbf8784ce29f36c4e7dae808b5867c11864c6c4a051f10024413f436d244db0,3,50,50,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,634525,559069,2203537,1339804,1.1349672401796558,1.644671160856364,4.784822214000087,7.788660424000227,196adcb9a2cdbe3935cc782564e0cac891840ca714ac361319b386e3d88c26f1,b0ea32ab25734a3e9ce8cd4ba2464409c6204edc9597ec24dbf2e08246dce614
b3,weakening/weaken_consequent/weaken_consequent_10_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,15,c565be745038a988786ff690a5a008e3ee068ee7eea790f7bbf0d4da7e87a052,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,328154,447784,1093983,1275690,0.7328399406856877,0.8575617900900689,2.832126182000138,13.045835225000701,2f130d2a793739a2b6b82e02b647e57759324b7546b25e1a579920752dbdd0df,618874a6685dd24d42ffd6943f2cf1da88a82773fec85cd9bd2ca3e237ebfde5
b3,weakening/weaken_consequent/weaken_consequent_45_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,d737901d8f018a1c08e002e91886ae5698fca92b4b6bf0f269cdd7802de407da,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,458184,,1181009,,,180.7885296909999,8.04047904700019,a7600a8a165aba6f26db6ec40daa43322075b49311bf1f2e758b7d132d1901a0,56f6ccbf1e5f349c006942e4a7968d1e659a6f62229577520d9d1cf3c47b8487
b3,weakening/weaken_consequent/weaken_consequent_10_60_60.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,7,f2cbe5aaae743b9dc6063338f8505b6545de5c0000d10ebabd273d843d973980,3,60,60,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,911698,954244,3127069,2359808,0.9554139192910828,1.3251370450477327,5.586123034999218,10.795748077999633,1841be585c33bab97e978a844853265bb1b254da4f5974a6f483a4550c9533ad,26fca19c4650d00035b18778e530d5dbdb373dddf82f3adc39502a940476432b
b3,weakening/weaken_consequent/weaken_consequent_80_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,4e6d871d660393a5167cb3095b33b23d36e45370bbad1a6c79c058438aa312e5,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,734729,,1874754,,,180.82033332500032,9.994158185999368,f936a9799e38208f38213e12786448127fe282f312b42cc3dd8804f786d428b5,134e2a0f94bb5267f4689c83ec852fe1669d60fb72a0fd1ca164e9ac6619ff1a
b3,weakening/weaken_consequent/weaken_consequent_75_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,9,b23d468c7148ff8f9bf206a19980408f5ee2e7afb5fd4f3aa68f01919400cd1e,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,1395822,,3821415,,,180.7773129060006,17.003714022999702,faabbb6e47cf4f57b9526fb78eb77d20156cba351e1f16972370834458756042,3af36743e979f007a6ccde0e28ef23ec20fc2d5a5d20a2554b67f409774c937f
b3,weakening/weaken_consequent/weaken_consequent_10_70_70.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,dd6e63ef5679bfd0de937eff3cb920c4fac41509f0693889f0eff39fe2b358ba,3,70,70,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,887085,747734,3082137,1766069,1.186364402314192,1.7451962522415603,6.24468157299998,8.490081199999622,515e5aa15cf0c69185ae77233bdf5a177df1784e9100949257daffc1eae6d320,41babc0ef6c0089ae45430da9f4744e6dde9bb2ba108442bd43cd74464c2e9ee
b3,weakening/weaken_consequent/weaken_consequent_10_20_20.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,11,05c37633a408b0a663047c20cb7d7b4c4bc7cf60fe7f58db41a18794a69c978b,3,20,20,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,438315,684896,1479358,1882160,0.6399730762042705,0.7859895014238959,3.133102824999696,14.553028119000373,680d57eb631608bbb411588c2e22294143ccfae9a003effb5e93ad7b2559b034,478cbc058715199c54da5c0e1daa3bf131b409c75f7f640ea10db2b085750624
b3,weakening/weaken_consequent/weaken_consequent_20_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,a6828e17467ccfba3c4892b13af14eae77c56764981c5c6fedae665fc99b4eb0,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,943005,260729,3540737,685554,3.616801353129111,5.164782059473069,5.686008211000626,6.23761026000011,da602110fc4a34a3b3cb0879e1d27f68d962716e135c4b739dc2fae6a21e83db,00c8c8d4627d6d1371089a5dd97243fe3b3dcb90ae0a513fceae33b6cfce6c1e
b3,weakening/weaken_consequent/weaken_consequent_60_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,15,d6fabd3c8467e4a7e0e8ab65f1917f172c44f6874abdc1425a5eaca124d2fada,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,1496982,,4210888,,,180.7578259969996,12.897683624999445,7bea1e264c0325d482b360b321d1b1278d50f4b7235a429fe5405859d5f830d1,92c858b4fdfa67a61d05d8f45377e439572281130ddbb00a4c1f38acbc773c81
b3,weakening/weaken_consequent/weaken_consequent_15_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,527d1c79dca0a4dfc73bccd7b8a09eb27181ee9733827cfded8b0331bb0c5b73,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,356005,221234,1294937,586459,1.6091785168644963,2.2080605805350415,2.4817527360000895,5.8375185909999345,8bbfec0750d173fad02126014e2ba627c8f633cdcda8297c6219b2f67ed2141a,aad04bab080f751e6509d5c8c0c364fbe3dee8d45ce6543e828cb1919bbb935a
b3,weakening/weaken_consequent/weaken_consequent_70_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,7,536daeb88c0f01df49ee57825ce8c3b7f7ece712e80bb47e2afb76944bee6e2a,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,966494,,2565721,,,180.89202935100002,11.045766977999847,573b5047de9f56c7be670180ebc23cc55bb80d654e98261c821e6f01e5dccc09,0aecb7392c7e4f988dedcaa1ecd05fc935d51ae67d92cd059955bb52414bdce7
b3,weakening/weaken_consequent/weaken_consequent_25_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,86f99f65fdbbca16ebbbae53d1d26468647cf5f845acb40fc6064f556896194e,3,10,10,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1766705,300234,6728137,784659,5.88442681375194,8.574599921749448,8.190146120999998,6.036872573999972,ddd27e8fbcb28b67f6b8cc1ca88f637a12bc71e739ae26822432630329952ba4,28aad22e5cb7aa13f4a8ed1e7386381da13a8ea4067ec20eca3f3d559e1579d3
b3,weakening/weaken_consequent/weaken_consequent_100_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,9,a9161f65fc07d3f0e546a24f44292bdd7c943b3bd19fdd3621de69aa37541611,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,1799322,,4916915,,,180.8076046899996,17.756107578999945,a8bba34a22b3a617e2a12e4dc427dbc81c9d4aca4690fa2414dbd886b9865764,340197d37048d2b367e36564bb267a6910c50120a10d84a6e86eea009fceee73
b3,weakening/weaken_consequent/weaken_consequent_10_95_95.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,5,cacc2bd3797939ea41759b9e20f7e0d8af2da0e2537c8f1b39e7f86a3b79f661,3,95,95,SAT,SAT,7,7,1.6363636363636365,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1202785,983714,4180387,2299049,1.222697857304054,1.8183113974517289,8.743055351999828,10.894914145999792,899e596d3f789786ecca67f4253cd7417d4cb18eed7e1b2d47d74bd99576add2,62a3e25b8bc71f4a0892509e62b9543585af360a58ac6ac9480b94aad73888e9
b3,weakening/weaken_consequent/weaken_consequent_50_10_10.trace,weakening,weakening_b3,18,3,0,11,15,MIN_EXPANDED_SIZE,OfficialWeakeningConsequent,11,2e2c6fc839f779bbb264f7bada7c1af649e566c9ddbd4489e955b4bd8e844bc1,3,10,10,TIMEOUT,SAT,7,7,1.6363636363636365,1.0,TRANSLATION_TIMEOUT,TRANSLATED_ONLY,False,,1281794,,3611538,,,180.78839845400034,15.801864677000594,8d4e2b1fe8ccf2e4f36a5ffe4c7a3d5ae0417d4d8cc1af7863cb31f32d94e506,6bc8af5431d9e1a2180861b513d04fe231fd15bf4af2467fe78fd76d19312f51
